Zip;Mean;Pop
38049;61.341;4.984
38050;38.895;459
38052;50.482;3.907
38053;63.335;27.932
38054;56.594;284
38057;71.063;3.649
38058;61.240;10.236
38059;48.304;7.663
38060;73.135;9.496
38061;49.189;977
38063;44.849;17.403
38066;81.014;2.630
38067;39.960;1.476
38068;60.313;10.941
38069;42.836;2.376
38070;41.678;175
38075;47.205;6.936
38076;64.769;847
38077;37.617;43
38079;82.125;5.577
38080;37.486;2.568
3809;71.765;2.928
3810;71.774;1.572
38103;33.391;7.011
38104;58.031;23.409
38105;26.214;6.184
38106;29.479;27.219
38107;35.630;17.473
38108;32.456;18.729
38109;38.549;46.594
3811;105.490;6.267
38111;53.661;41.742
38112;48.589;17.472
38114;35.578;26.905
38115;40.937;39.129
38116;48.933;40.342
38117;95.121;26.125
38118;40.286;41.464
38119;93.644;22.330
3812;66.711;897
38120;69.497;9.609
38122;49.274;25.270
38125;76.132;36.150
38126;21.492;7.334
38127;35.373;45.248
38128;44.796;44.863
3813;59.878;2.530
38132;64.869;7
38133;78.479;20.787
38134;54.059;37.142
38135;79.279;30.657
38138;120.841;23.882
38139;182.442;16.086
3814;50.007;2.265
38141;54.578;22.462
38152;83.873;834
3816;71.728;1.159
3817;69.455;462
3818;63.387;3.309
3819;85.681;4.017
3820;73.476;26.940
38201;48.851;10.093
38220;38.978;1.849
38221;41.503;3.308
38222;54.976;2.629
38224;49.568;956
38225;43.806;6.283
38226;44.879;345
38229;40.512;2.931
3823;93.556;1.432
38230;42.177;3.736
38231;44.405;1.664
38232;47.995;1.998
38233;42.109;2.852
38235;38.033;441
38236;45.764;662
38237;47.832;16.627
3824;89.886;12.659
38240;48.655;2.259
38241;39.089;898
38242;46.747;20.151
3825;78.995;7.375
38251;52.066;2.751
38253;63.113;1.156
38254;47.995;85
38255;40.577;2.299
38256;51.113;3.089
38257;45.888;4.397
38258;38.033;1.500
38259;46.130;860
3826;96.581;2.439
38260;49.960;3.804
38261;53.359;16.919
3827;110.233;2.579
3830;54.838;1.258
38301;36.663;36.613
38305;74.884;49.808
38310;49.659;6.145
38311;53.741;786
38313;53.169;3.204
38315;46.605;3.876
38316;52.866;2.917
38317;41.391;2.537
38318;42.623;476
3832;71.353;381
38320;44.226;10.686
38321;45.550;2.431
38326;99.734;2.559
38327;48.728;477
38328;58.390;730
38329;47.273;3.220
3833;91.971;19.202
38330;44.743;4.404
38332;46.226;1.120
38333;47.732;523
38334;43.543;1.911
38337;1.241;29
38339;45.920;637
38340;45.961;12.935
38341;42.646;2.252
38342;42.318;1.438
38343;53.028;14.752
38344;57.013;8.684
38345;52.647;2.089
38347;45.757;270
38348;43.709;1.037
3835;59.713;5.778
38351;49.011;17.603
38352;47.650;494
38355;65.220;5.882
38356;50.070;2.193
38357;43.493;2.757
38358;48.299;12.117
38359;49.636;278
3836;56.866;1.286
38361;48.768;994
38362;57.373;1.145
38363;41.437;6.097
38365;48.593;16
38366;51.501;2.267
38367;49.556;2.843
38368;49.707;1.985
38369;46.837;1.887
3837;78.346;1.173
38370;48.728;670
38371;49.633;1.235
38372;40.413;17.595
38374;51.578;2.052
38375;45.450;9.251
38376;46.505;233
38379;42.358;1.171
3838;66.711;922
38380;42.585;574
38381;48.834;1.640
38382;43.650;9.515
38387;45.979;375
38388;51.114;1.840
3839;64.831;3.490
38390;46.318;907
38391;47.549;1.174
38392;49.319;776
3840;109.858;3.220
38401;57.435;54.469
3841;99.306;6.086
3842;83.441;14.818
38425;40.693;3.724
3844;148.972;1.879
38449;50.630;2.811
3845;65.853;1.000
38450;42.527;2.778
38451;71.677;4.730
38452;44.189;1.091
38453;67.175;373
38454;41.607;1.208
38455;47.490;227
38456;39.071;4.239
38457;53.485;808
38459;67.606;453
3846;66.711;818
38460;49.811;1.410
38461;51.008;1.379
38462;44.941;10.297
38463;42.367;2.817
38464;45.908;22.293
38468;45.562;5.201
38469;51.527;4.092
3847;55.428;302
38471;44.675;530
38472;1.991;102
38473;50.519;1.061
38474;43.410;7.719
38475;39.252;635
38476;80.250;1.228
38477;57.146;2.766
38478;46.460;17.521
3848;78.509;5.863
38481;40.489;896
38482;53.098;1.535
38483;46.347;5.554
38485;39.661;6.502
38486;42.338;967
38487;51.729;1.057
38488;53.649;2.524
3849;71.375;1.295
3850;71.728;369
38501;47.095;36.687
38504;50.763;901
38505;26.291;1.806
38506;52.235;26.521
3851;64.122;3.378
3852;64.122;534
3853;71.728;581
3854;109.947;1.010
38541;41.470;1.613
38542;38.365;22
38543;43.115;560
38544;45.543;6.543
38545;42.970;1.474
38547;58.267;1.975
38548;51.836;731
38549;44.842;3.679
3855;70.704;2.216
38551;42.709;4.106
38552;55.670;275
38553;36.203;2.312
38554;38.162;827
38555;47.750;18.809
38556;42.415;12.540
38558;61.595;6.970
38559;43.419;1.340
3856;91.594;1.557
38560;55.670;1.425
38562;40.982;6.554
38563;56.596;2.330
38564;37.624;453
38565;36.914;1.098
38567;58.927;784
38568;37.889;2.034
38569;54.219;363
3857;85.299;8.048
38570;48.293;9.898
38571;44.237;13.848
38572;44.462;10.649
38573;42.261;2.198
38574;39.009;8.413
38575;36.491;1.172
38577;42.718;1.153
38578;39.225;177
38579;45.745;1.063
3858;83.256;4.288
38580;44.277;1.743
38581;44.147;4.112
38582;50.646;1.426
38583;44.146;23.825
38585;40.814;3.717
38587;43.394;1.301
38588;39.430;1.011
38589;40.392;200
3860;55.726;3.450
38601;48.490;2.305
38603;34.333;2.833
38606;44.444;15.396
3861;93.556;4.153
38610;37.146;2.822
38611;53.010;14.806
38614;40.358;23.627
38617;35.998;965
38618;51.136;10.847
38619;41.092;4.762
3862;114.862;4.254
38620;46.159;3.549
38621;37.006;2.098
38622;37.373;772
38623;29.661;283
38625;27.505;679
38626;42.209;1.469
38627;45.491;1.094
38629;41.833;1.657
38630;82.465;161
38631;35.998;1.592
38632;70.736;16.030
38633;47.340;2.153
38635;40.188;16.025
38637;54.999;19.945
38639;36.019;1.665
3864;50.007;1.628
38641;61.640;1.921
38642;44.728;2.238
38643;31.457;3.203
38644;35.998;245
38645;45.170;1.551
38646;36.753;3.864
38647;33.859;1.027
3865;88.998;7.731
38650;49.454;3.682
38651;78.873;5.747
38652;36.789;12.785
38654;76.381;28.221
38655;57.551;28.342
38658;45.885;1.920
38659;48.762;2.792
38661;53.667;1.891
38663;39.562;11.672
38664;43.776;1.369
38665;44.212;2.146
38666;39.282;7.187
38668;50.631;12.616
3867;63.716;20.308
38670;30.413;1.406
38671;54.423;27.046
38672;85.062;2.308
38673;47.461;672
38674;46.181;959
38676;40.380;6.596
38677;29.867;4.256
3868;60.462;4.778
38680;67.582;4.147
38683;47.732;4.909
38685;48.679;1.264
3869;83.345;2.582
3870;117.242;5.062
38701;42.610;29.819
38703;36.480;17.192
38704;33.698;58
3871;117.242;119
3872;54.838;3.200
38720;55.955;651
38721;38.609;1.720
38722;48.315;816
38723;44.795;63
38725;31.816;1.209
38726;28.677;779
3873;98.243;4.942
38730;54.283;1.878
38731;44.795;175
38732;49.406;19.462
38736;33.304;529
38737;34.456;5.316
38738;34.476;3.068
3874;64.487;8.047
38740;28.197;656
38744;41.851;995
38745;33.698;280
38746;28.095;970
38748;36.153;5.351
38749;44.825;27
3875;71.203;625
38751;37.097;13.411
38753;44.175;1.718
38754;35.360;1.758
38756;40.492;8.024
38759;37.269;1.389
38760;38.182;1.075
38761;31.619;3.248
38762;33.111;3.093
38764;27.313;597
38765;38.609;294
38767;82.465;87
38768;34.476;260
38769;72.604;2.974
38771;36.360;3.552
38772;31.816;187
38773;34.555;4.205
38774;28.239;3.355
38778;41.337;2.063
3878;61.720;11.539
38781;33.106;415
38801;53.996;27.878
38804;60.078;17.179
3882;56.866;1.273
38821;46.696;12.637
38824;39.261;7.356
38826;84.126;3.978
38827;39.468;2.773
38828;43.929;3.481
38829;43.506;18.472
3883;69.455;179
38833;44.684;2.492
38834;43.891;27.246
38838;39.468;1.537
3884;91.267;3.585
38841;49.321;2.391
38843;47.638;11.345
38844;47.229;203
38846;45.338;2.158
38847;46.163;3.477
38848;48.278;801
38849;46.401;3.913
3885;122.575;6.336
38850;38.037;3.299
38851;43.419;9.206
38852;88.019;9.145
38855;46.771;4.229
38856;43.918;1.938
38857;51.163;2.623
38858;49.491;7.157
38859;41.579;754
3886;69.458;1.854
38860;38.150;6.234
38862;43.626;2.901
38863;47.773;17.730
38864;46.334;1.711
38865;47.086;4.558
38866;61.568;8.906
38868;44.567;5.259
38869;51.519;425
3887;67.326;1.827
38870;50.393;2.968
38871;46.475;1.528
38873;39.921;2.615
38876;57.374;1.268
38878;34.676;2.684
38879;36.089;1.100
3890;50.007;303
38901;45.764;19.958
38913;41.334;387
38914;45.026;514
38915;35.195;4.006
38916;36.813;5.406
38917;46.463;3.621
38920;35.073;933
38921;33.850;5.573
38922;42.562;3.539
38923;36.461;1.365
38924;27.327;1.036
38925;43.681;2.501
38927;42.388;1.099
38928;32.007;640
38929;47.041;1.364
38930;35.787;28.163
3894;72.825;6.116
38940;52.017;1.964
38941;29.200;5.832
38943;44.931;401
38945;26.564;82
38946;29.261;402
38947;47.708;483
38948;39.286;2.508
38949;65.404;296
38950;32.007;481
38951;42.587;1.335
38952;3.129;219
38953;42.244;782
38954;29.887;1.832
38957;32.576;883
38958;29.261;111
38961;39.524;926
38962;37.688;197
38963;33.922;2.004
38964;31.847;178
38965;44.867;9.087
38966;32.408;1.530
38967;39.814;7.918
3901;67.714;6.373
3902;86.286;2.083
3903;89.730;5.952
39038;35.463;7.316
39039;46.496;2.200
3904;63.631;7.636
39040;52.839;3.523
39041;59.285;3.633
39042;72.371;27.233
39044;51.522;3.679
39045;34.224;1.292
39046;47.715;22.488
39047;84.388;23.312
3905;64.496;1.902
39051;43.381;15.440
39054;38.609;489
39056;65.919;25.242
39057;42.595;1.898
39059;44.639;12.065
3906;64.639;4.331
39061;38.609;92
39062;48.244;408
39063;36.438;4.054
39066;46.229;4.581
39067;48.573;1.499
39069;32.023;6.686
3907;71.288;1.223
39071;73.838;4.647
39073;60.148;17.036
39074;47.797;15.030
39078;48.602;824
39079;31.104;1.991
3908;80.578;6.684
39082;49.529;1.333
39083;45.984;10.310
39086;36.788;2.012
39088;51.713;215
3909;77.941;10.093
39090;43.490;13.429
39092;44.466;3.167
39094;42.878;3.994
39095;32.517;8.007
39096;31.952;3.628
39097;41.031;1.126
3910;74.158;338
39108;45.850;2.146
3911;74.158;341
39110;109.651;23.940
39111;46.796;10.300
39113;33.698;837
39114;50.650;10.224
39115;41.031;264
39116;46.430;2.515
39117;47.304;10.036
39119;46.623;5.514
39120;42.043;34.606
39140;41.769;2.312
39144;32.145;1.214
39145;70.504;5.080
39146;31.650;3.156
39149;50.921;1.799
39150;33.625;6.648
39152;49.684;1.191
39153;48.979;3.776
39154;64.289;9.568
39156;61.891;271
39157;83.912;20.900
39159;36.820;4.392
39160;36.543;2.960
39162;59.324;251
39166;41.031;807
39167;57.134;76
39168;51.631;6.762
39169;24.040;3.726
39170;69.702;7.515
39174;49.256;729
39175;48.564;5.098
39176;37.743;2.355
39177;33.698;169
39179;43.604;1.287
39180;53.703;33.228
39183;55.730;16.117
39189;42.124;3.409
39191;55.728;7.235
39192;41.298;2.011
39193;45.094;1.401
39194;38.271;20.720
39201;30.247;1.212
39202;53.565;9.591
39203;29.695;9.162
39204;35.587;19.917
39206;47.276;28.053
39208;56.551;27.720
39209;37.600;34.820
39211;95.355;24.019
39212;47.048;31.450
39213;36.207;26.212
39216;81.015;4.048
39217;22.182;330
39218;54.805;6.140
39232;67.047;5.723
39272;63.663;7.032
39301;43.235;27.510
39305;64.936;19.402
39307;38.278;18.115
39309;69.428;609
39320;58.745;1.625
39322;46.327;1.939
39323;49.093;1.187
39325;58.739;5.446
39326;50.715;661
39327;43.827;4.040
39328;19.161;2.333
39330;36.920;2.569
39332;44.219;1.567
39335;48.701;3.185
39336;44.223;1.439
39337;51.474;1.995
39338;13.028;920
39339;43.199;16.392
39341;33.859;7.626
39342;61.745;1.185
39345;38.615;6.414
39346;39.978;2.311
39347;22.527;825
39348;28.062;564
39350;47.513;23.657
39354;39.091;2.091
39355;43.229;7.464
39358;54;3
39359;43.083;233
39360;40.312;4.295
39361;33.783;1.704
39362;46.138;2.869
39363;36.477;1.993
39364;47.732;2.880
39365;45.273;7.584
39366;37.346;1.597
39367;42.289;15.885
39401;38.826;40.837
39402;75.568;27.229
39406;24.438;3.783
39421;38.041;3.131
39422;46.927;5.606
39423;40.807;2.813
39425;44.126;1.597
39426;61.197;13.499
39427;33.243;1.532
39428;41.963;9.787
39429;49.110;17.384
39437;48.823;12.189
39439;39.389;4.948
39440;46.304;20.731
39443;50.239;21.279
39451;45.492;5.996
39452;54.322;22.759
39455;44.963;7.901
39456;46.405;1.508
39459;44.272;3.093
39461;45.463;528
39462;40.194;1.222
39464;44.595;2.289
39465;58.261;18.727
39466;48.278;24.518
39470;50.793;11.467
39474;36.979;6.974
39475;58.232;9.911
39476;49.397;7.351
39477;46.604;773
39478;42.564;1.944
39479;52.143;5.431
39480;57.204;2.630
39481;45.157;1.815
39482;58.878;7.923
39483;39.861;5.539
39501;36.842;25.586
39503;60.762;36.733
39507;62.847;19.333
39520;52.838;17.533
39525;73.057;5.868
39530;45.389;13.480
39531;56.834;19.670
39532;68.372;25.452
39534;52.682;2.978
39540;50.188;7.598
39553;54.648;16.124
39556;54.442;6.197
39560;61.468;19.502
39561;60.795;1.191
39562;54.731;16.691
39563;45.617;15.865
39564;80.684;31.844
39565;58.269;14.624
39567;52.650;13.333
39571;68.952;14.848
39572;40.928;1.784
39573;62.031;6.505
39574;55.760;10.902
39576;51.533;6.704
39577;55.419;8.613
39581;55.801;12.923
39601;53.667;22.985
39629;49.974;5.760
39630;63.186;1.100
39631;37.234;3.656
39633;34.839;1.347
39635;41.975;160
39638;36.122;3.597
39641;48.222;4.276
39643;39.081;1.222
39645;41.101;5.184
39647;62.715;1.002
39648;41.202;21.060
39652;43.584;8.365
39653;59.543;2.918
39654;51.279;5.802
39656;35.846;880
39657;46.369;2.490
39661;44.247;3.158
39662;57.960;1.187
39663;40.809;3.349
39664;48.195;2.161
39665;51.507;1.214
39666;54.100;8.716
39667;44.592;12.429
39668;39.983;758
39669;49.666;6.325
39701;40.251;16.060
39702;50.816;22.139
39705;68.438;14.626
39730;44.430;12.609
39735;39.227;4.422
39736;66.035;339
39737;50.532;309
39739;35.187;3.220
39740;58.763;4.634
39741;41.642;1.615
39743;38.274;2.277
39744;42.872;6.266
39745;45.102;981
39746;45.332;3.251
39747;45.051;2.409
39750;51.280;2.752
39751;42.299;1.314
39752;41.365;2.346
39755;41.500;1.260
39756;46.638;2.028
39759;47.535;37.292
39760;40.590;4
39762;57.754;1.949
39766;55.220;2.449
39767;45.445;907
39769;57.725;2.120
39771;50.532;148
39772;44.278;2.163
39773;45.836;17.533
39776;44.991;1.988
39813;38.897;2.110
39815;41.179;1.686
39817;40.714;10.894
39819;50.182;11.282
39823;43.183;8.550
39824;34.827;544
39825;39.455;1.461
39826;43.553;418
39827;40.421;3.842
39828;48.318;15.150
39834;60.710;2.138
39836;45.990;461
39837;43.408;6.166
39840;47.075;5.726
39841;40.206;878
39842;42.077;8.357
39845;54.885;7.871
39846;38.075;2.440
39851;33.711;2.388
39854;32.855;2.592
39859;39.800;1.281
39861;43.509;1.003
39862;37.198;1.326
39866;40.465;2.122
39867;37.385;321
39870;47.234;2.238
39877;41.339;500
39885;56.268;76
39886;33.416;1.616
39897;44.131;3.430
40003;69.909;1.902
40004;55.001;28.245
40006;55.047;5.084
40007;51.417;166
40008;55.465;3.476
40009;43.014;1.051
4001;62.454;2.138
40010;131.030;587
40011;54.748;2.549
40012;54.553;589
40013;66.811;5.369
40014;100.044;19.986
40019;51.647;3.789
4002;67.672;6.280
40020;66.312;109
40022;124.935;834
40023;90.887;4.118
40025;181.560;59
40026;117.035;5.458
4003;75.809;477
40031;76.342;22.863
40033;50.894;12.355
40036;51.404;223
40037;47.764;2.864
40040;54.040;531
40041;118.108;286
40045;54.876;3.451
40046;58.965;1.741
40047;63.848;19.345
40048;66.312;113
40049;46.400;115
4005;57.937;22.620
40050;51.231;1.389
40051;53.521;4.799
40052;51.392;515
40055;59.110;1.752
40056;80.359;3.263
40057;55.695;3.354
40058;51.231;64
40059;155.116;16.708
4006;78.343;124
40060;45.466;1.184
40062;46.224;301
40063;58.773;789
40065;65.730;28.025
40067;99.682;5.114
40068;58.842;2.131
40069;56.837;8.276
40070;51.791;582
40071;69.503;14.292
40075;56.690;1.323
40076;64.175;2.516
40077;74.296;564
40078;42.670;2.200
4008;68.092;2.498
4009;50.711;4.815
4010;55.342;1.248
40104;49.715;1.336
40107;56.297;2.067
40108;52.563;11.574
40109;50.138;1.990
4011;65.065;21.168
40110;60.294;60
40111;46.293;1.682
40115;46.215;727
40117;52.976;2.299
40118;50.445;9.724
40119;49.977;1.797
40121;46.601;8.606
40140;46.551;787
40142;50.273;2.304
40143;45.923;5.939
40144;46.681;1.866
40145;50.087;908
40146;46.649;3.745
4015;54.366;3.501
40150;59.527;4.103
40152;50.087;604
40155;39.204;947
40157;49.817;876
40160;55.328;23.572
40161;49.715;178
40162;61.212;6.056
40165;58.582;32.726
4017;120.334;355
40170;46.688;344
40171;46.830;243
40175;58.664;13.070
40176;48.138;931
40177;41.123;1.462
40178;50.087;468
4019;99.366;87
4020;52.426;1.269
40202;32.349;6.772
40203;25.932;19.694
40204;63.257;14.236
40205;83.664;23.678
40206;62.556;18.865
40207;97.980;29.745
40208;34.623;13.227
40209;34.956;360
4021;120.334;5.589
40210;28.508;14.822
40211;31.929;22.612
40212;32.519;17.685
40213;50.492;16.796
40214;48.349;45.291
40215;34.195;22.287
40216;48.274;40.746
40217;49.487;12.507
40218;46.036;31.658
40219;46.953;38.032
4022;55.342;1.003
40220;63.017;33.109
40222;88.581;21.359
40223;89.020;22.011
40228;61.711;15.743
40229;59.544;36.852
4024;58.563;529
40241;106.649;28.988
40242;67.784;10.930
40243;79.875;10.210
40245;118.534;30.109
40258;55.571;26.465
4027;59.965;5.085
40272;51.386;37.394
40280;127.012;303
4029;58.563;1.433
40291;70.433;35.427
40299;77.932;38.371
4030;64.959;1.836
40310;61.414;526
40311;46.706;7.153
40312;40.888;5.898
40313;40.340;3.143
4032;82.043;7.797
40322;23.054;1.817
40324;70.884;41.342
40328;42.673;1.065
40330;55.149;19.334
40334;42.160;76
40336;38.790;13.061
40337;43.171;5.501
40339;155.263;46
40342;61.645;21.125
40346;42.141;686
40347;75.055;2.767
40348;46.549;600
40350;45.242;228
40351;48.500;20.249
40353;51.589;20.779
40356;54.967;32.973
40358;33.790;904
40359;51.289;7.080
40360;42.142;6.564
40361;42.386;14.245
40363;52.181;22
4037;47.999;3.373
40370;72.171;2.763
40371;31.799;2.827
40372;82.966;2.128
40374;43.715;1.702
40376;40.700;52
40379;64.265;3.288
4038;82.719;14.169
40380;40.675;6.607
40383;73.188;22.408
40385;51.428;3.131
40387;4.183;124
4039;75.773;6.428
40390;58.656;7.366
40391;58.536;35.262
4040;59.390;2.629
40402;33.968;2.905
40403;50.275;23.774
40404;53.296;643
40409;45.013;3.843
4041;53.327;1.415
40419;37.806;4.621
4042;62.297;4.117
40422;59.105;24.280
4043;90.301;10.482
40434;33.632;34
40437;41.736;4.932
40440;39.987;2.092
40442;38.204;1.136
40444;49.989;14.096
40445;23.442;997
40447;32.288;8.251
40448;45.446;53
40456;41.655;9.300
4046;77.919;7.282
40460;23.136;1.129
40461;59.735;3.121
40464;42.953;1.114
40468;52.277;1.807
4047;52.426;1.580
40472;42.643;1.679
40475;55.343;55.803
4048;54.533;2.288
40481;29.427;218
40484;42.578;11.612
40486;33.860;2.223
40489;38.033;4.109
4049;62.757;3.355
4050;99.366;200
40502;88.727;25.709
40503;68.977;28.003
40504;43.331;25.655
40505;46.651;26.040
40506;22.503;2.802
40507;39.534;1.757
40508;31.689;23.569
40509;87.610;32.364
4051;59.891;983
40510;90.408;1.928
40511;65.141;31.798
40513;122.836;10.994
40514;86.618;14.647
